,feature,type
6661,无智,-2
6662,不正当的,-2
6663,误差,-2
6664,荒废,-2
6665,忧心忡忡,-2
6666,之嫌,-2
6667,不及格,-2
6668,不友善,-2
6669,马屁,-2
6670,哄骗做,-2
6671,斑驳,-2
6672,成为障碍,-2
6673,临时手段,-2
6674,捣蛋鬼,-2
6675,狡滑,-2
6676,不合群,-2
6677,吓出来,-2
6678,令人恐惧的,-2
6679,不断骚扰,-2
6680,自私的,-2
6681,蓄意,-2
6682,被狗吃,-2
6683,碍手碍脚,-2
6684,无效能,-2
6685,拥挤,-2
6686,交媾,-2
6687,走失,-2
6688,狮子大开口,-2
6689,屁话,-2
6690,怀恨,-2
6691,砍得,-2
6692,援交,-2
6693,罪过,-2
6694,无把握的事,-2
6695,未发觉,-2
6696,使伤残,-2
6697,很气,-2
6698,践踏,-2
6699,使受伤,-2
6700,捣蛋,-2
6701,使忧伤,-2
6702,不畏,-2
6703,困顿,-2
6704,严肃,-2
6705,被污染,-2
6706,斑点,-2
6707,叱责,-2
6708,贬值,-2
6709,没脚,-2
6710,依赖,-2
6711,喋喋不休地讲话,-2
6712,乱盖,-2
6713,心地不好,-2
6714,不甩,-2
6715,破坏,-2
6716,威吓,-2
6717,自以为了不起,-2
6718,耍脾气,-2
6719,口吃,-2
6720,隔绝掉,-2
6721,疯狂的,-2
6722,违约,-2
6723,忘恩负义的,-2
6724,心惊肉跳,-2
6725,难治疗的,-2
6726,不甘,-2
6727,不相信,-2
6728,刺耳的,-2
6729,令人烦恼,-2
6730,弄错,-2
6731,可笑,-2
6732,无用的,-2
6733,不懂事,-2
6734,使分裂,-2
6735,流离,-2
6736,难为情,-2
6737,有恶意,-2
6738,找碴,-2
6739,外伤用的,-2
6740,搞得,-2
6741,含沙射影,-2
6742,分心,-2
6743,烂源,-2
6744,不告而别,-2
6745,恐怖时期,-2
6746,没能,-2
6747,害处,-2
6748,中伤,-2
6749,对立,-2
6750,哀伤,-2
6751,怒气冲冲的,-2
6752,很混,-2
6753,使不合格,-2
6754,掩埋,-2
6755,指责,-2
6756,生锈的,-2
6757,不对头地,-2
6758,难过,-2
6759,毛坑,-2
6760,人渣,-2
6761,分开,-2
6762,不稳,-2
6763,失去知觉,-2
6764,暴躁,-2
6765,揶揄,-2
6766,刑事被告,-2
6767,猛踢,-2
6768,苦境,-2
6769,揭露,-2
6770,任意的,-2
6771,旧病复发,-2
6772,不值得,-2
6773,没救了,-2
6774,受不了,-2
6775,没动逃,-2
6776,不理,-2
6777,夸大的,-2
6778,多馀的,-2
6779,不洁净,-2
6780,忍受,-2
6781,啜泣,-2
6782,死光,-2
6783,惹人恼怒,-2
6784,过河拆桥,-2
6785,不知,-2
6786,依赖的,-2
6787,使震动,-2
6788,畏缩,-2
6789,怒容,-2
6790,乞得,-2
6791,裂痕,-2
6792,操你的,-2
6793,罗网,-2
6794,阻碍物,-2
6795,癌症,-2
6796,贫穷的,-2
6797,遇刺,-2
6798,宿命论的,-2
6799,现世报,-2
6800,不成熟,-2
6801,不愉快的事,-2
6802,驳斥,-2
6803,调戏,-2
6804,不纯洁的,-2
6805,使阴暗,-2
6806,拍拍屁股走人,-2
6807,骄傲自大,-2
6808,引起紧张的,-2
6809,忿恨,-2
6810,批驳,-2
6811,以讹传讹,-2
6812,是非不分,-2
6813,窝囊,-2
6814,浮动,-2
6815,使磨损,-2
6816,蔓生,-2
6817,犬儒主义,-2
6818,大胆,-2
6819,风骚,-2
6820,避开,-2
6821,你完了,-2
6822,故意,-2
6823,拉出来,-2
6824,泄密,-2
6825,不流动的,-2
6826,才怪,-2
6827,用滥的,-2
6828,没手没脚,-2
6829,搞屁,-2
6830,令人窒息,-2
6831,髒唐烂汉,-2
6832,反动主义的,-2
6833,死刑,-2
6834,不着,-2
6835,不像话,-2
6836,说含沙射影的话,-2
6837,不习惯,-2
6838,不顺利的,-2
6839,抽噎,-2
6840,不眠,-2
6841,辜负,-2
6842,批评别人,-2
6843,中伤性,-2
6844,难接近,-2
6845,遭受,-2
6846,丢脸,-2
6847,废除,-2
6848,不省,-2
6849,被刺痛,-2
6850,轰炸,-2
6851,脾气暴躁的,-2
6852,傲慢,-2
6853,流空,-2
6854,跩什麽跩,-2
6855,臭美,-2
6856,难以取悦的,-2
6857,代价,-2
6858,草率,-2
6859,後悔,-2
6860,绕圈子,-2
6861,不重视,-2
6862,严酷的考验,-2
6863,进退两难,-2
6864,硬逼,-2
6865,流浪人,-2
6866,过分单纯化的,-2
6867,刺入,-2
6868,缺席的,-2
6869,水性杨花的女人,-2
6870,有病的,-2
6871,小捣蛋,-2
6872,虚伪的,-2
6873,咆哮得使,-2
6874,死气沈沈的,-2
6875,改变改变,-2
6876,无理由,-2
6877,费解,-2
6878,刻板,-2
6879,不平坦的,-2
6880,不便的,-2
6881,自认,-2
6882,使用计谋,-2
6883,舌头断掉,-2
6884,窜改,-2
6885,死不认帐,-2
6886,嘲讽,-2
6887,耗尽的,-2
6888,曲解,-2
6889,耍我,-2
6890,狂热者,-2
6891,饥谨,-2
6892,叹息,-2
6893,滚回去,-2
6894,被逐出,-2
6895,滑稽剧,-2
6896,被骗,-2
6897,愁思,-2
6898,不称心地,-2
6899,使摔倒,-2
6900,机机歪歪,-2
6901,疼痛,-2
6902,心死,-2
6903,看不过去,-2
6904,拍拍屁股找不着人,-2
6905,不诚实的,-2
6906,瞎了狗眼,-2
6907,不能解释,-2
6908,新仇旧恨,-2
6909,恐怖主义,-2
6910,蒙羞,-2
6911,不可预测的,-2
6912,妈的,-2
6913,挑衅的,-2
6914,情急拼命的,-2
6915,有困难的,-2
6916,污垢,-2
6917,谬见,-2
6918,偏执,-2
6919,幼稚的,-2
6920,放荡的,-2
6921,臭你老师咧,-2
6922,摆脱,-2
6923,浑名,-2
6924,狭路,-2
6925,没得说,-2
6926,迷恋,-2
6927,不健全,-2
6928,徵收报复性关税,-2
6929,错乱,-2
6930,破口,-2
6931,愚行,-2
6932,徒劳,-2
6933,挑拨离间,-2
6934,反抗的,-2
6935,丝毫,-2
6936,发臭的,-2
6937,落泪,-2
6938,格外,-2
6939,严重的,-2
6940,禁令,-2
6941,粗俗的,-2
6942,藐视,-2
6943,违章,-2
6944,一面倒,-2
6945,懒汉,-2
6946,僵持状态,-2
6947,使隐退,-2
6948,迷恋者,-2
6949,死命,-2
6950,苦工,-2
6951,混吃混喝,-2
6952,不高兴的,-2
6953,使服从,-2
6954,变黑暗,-2
6955,没来由,-2
6956,抖颤,-2
6957,置之不理,-2
6958,搞独立,-2
6959,损害,-2
6960,愚蠢,-2
6961,使讨厌,-2
6962,迷惑,-2
6963,不足取,-2
6964,急切的,-2
6965,多馀物,-2
6966,马屁话,-2
6967,太闲,-2
6968,哇勒塞你娘,-2
6969,冲天骂娘,-2
6970,不能区别的,-2
6971,惹的祸,-2
6972,专权,-2
6973,空虚,-2
6974,欲呕,-2
6975,强盗罪,-2
6976,乱骂人,-2
6977,暂停,-2
6978,勒除器,-2
6979,煞风景,-2
6980,造成破坏的,-2
6981,他奶奶的,-2
6982,支配,-2
6983,勘漏,-2
6984,顽皮的,-2
6985,真他妈贱,-2
6986,做错,-2
6987,扯破的洞,-2
6988,荒地,-2
6989,发疝气,-2
6990,不正确的,-2
6991,嚎啕,-2
6992,是我的错吗,-2
6993,逐渐消耗,-2
6994,大量喷出,-2
6995,贿赂,-2
6996,萎靡,-2
6997,畸型,-2
6998,肉麻,-2
6999,使不能,-2
7000,靠母,-2
7001,监牢,-2
7002,急忙,-2
7003,俗丽,-2
7004,严峻的,-2
7005,低姿态,-2
7006,吼叫,-2
7007,住监狱,-2
7008,胆寒,-2
7009,离乡,-2
7010,意乱,-2
7011,挥霍,-2
7012,跛足的,-2
7013,会蔓延,-2
7014,诱获,-2
7015,破坏活动,-2
7016,强迫入伍,-2
7017,对健康有害的,-2
7018,谬论,-2
7019,鞍伤,-2
7020,损失者,-2
7021,苦役,-2
7022,王八羔子,-2
7023,装作,-2
7024,押往监狱,-2
7025,讽剌,-2
7026,漏洞,-2
7027,恼怒,-2
7028,谬误,-2
7029,黑暗的,-2
7030,损失,-2
7031,延缓,-2
7032,欲坠,-2
7033,刑事,-2
7034,跩的二五八万,-2
7035,与斗争,-2
7036,大破坏,-2
7037,下狱,-2
7038,未知的,-2
7039,挫赛,-2
7040,僵持,-2
7041,使变模糊,-2
7042,惊惶失措,-2
7043,白受气,-2
7044,难处理,-2
7045,叛逆的,-2
7046,战争,-2
7047,操你个鬼,-2
7048,迟缓,-2
7049,砍头,-2
7050,化脓,-2
7051,造成错觉,-2
7052,挫败,-2
7053,侮慢,-2
7054,挖苦的,-2
7055,破败的,-2
7056,苦心,-2
7057,射击,-2
7058,好唠叨的人,-2
7059,不屑做,-2
7060,坚持己见的,-2
7061,使退却,-2
7062,擦破,-2
7063,招摇撞骗,-2
7064,欠干,-2
7065,细菌,-2
7066,错的是你,-2
7067,嫌恶的,-2
7068,未被证明为正当的,-2
7069,爱管闲事的人,-2
7070,独裁者的,-2
7071,扼杀,-2
7072,打退,-2
7073,癫狂,-2
7074,苦干,-2
7075,不确实,-2
7076,威压,-2
7077,追击,-2
7078,暴行,-2
7079,严厉拒绝,-2
7080,嘈杂,-2
7081,难解,-2
7082,大小姐脾气,-2
7083,恼人事,-2
7084,贬低身份,-2
7085,使灰心,-2
7086,否定,-2
7087,哈欠,-2
7088,模糊的,-2
7089,泪流,-2
7090,丑死,-2
7091,贫乏,-2
7092,不坚固,-2
7093,亏马子,-2
7094,性急,-2
7095,发动,-2
7096,不充分的,-2
7097,莫明奇妙,-2
7098,挑剔,-2
7099,结结巴巴,-2
7100,不流行的,-2
7101,凶恶的,-2
7102,倒下,-2
7103,盛怒,-2
7104,小鼻子,-2
7105,违禁,-2
7106,深恨,-2
7107,不爽,-2
7108,心情不稳的,-2
7109,不平衡,-2
7110,不足之处,-2
7111,污名,-2
7112,沈重缓慢地走,-2
7113,坏的东西或情形,-2
7114,贱命一条,-2
7115,发牢骚,-2
7116,倔强,-2
7117,打鼾,-2
7118,响而刺耳的,-2
7119,气急败坏地说,-2
7120,何妨,-2
7121,咬伤,-2
7122,死囡仔,-2
7123,急切,-2
7124,危机,-2
7125,忧心,-2
7126,丑老太婆,-2
7127,不可爱的,-2
7128,震怒,-2
7129,寒冷刺骨,-2
7130,满腹疑云,-2
7131,咬住,-2
7132,老二,-2
7133,专横,-2
7134,沈寂,-2
7135,废弃的,-2
7136,残酷的行为,-2
7137,不充分,-2
7138,去世,-2
7139,分泌毒液,-2
7140,被分解,-2
7141,延迟,-2
7142,亡羊补牢,-2
7143,中伤性的,-2
7144,恍惚,-2
7145,不易弯曲的,-2
7146,他妈,-2
7147,长期不和,-2
7148,搪塞过去,-2
7149,临时地,-2
7150,与不符,-2
7151,腐烂的,-2
7152,刮出刺耳声,-2
7153,不结果实,-2
7154,震惊,-2
7155,使不足,-2
7156,闲闲,-2
7157,无价值的,-2
7158,误入歧途地,-2
7159,嫌疑犯,-2
7160,拆桥,-2
7161,没受教育的,-2
7162,未决定,-2
7163,呜咽着说,-2
7164,乱结,-2
7165,被击中的,-2
7166,辩驳,-2
7167,应斥责的,-2
7168,裂缝,-2
7169,执拗的,-2
7170,难捉摸,-2
7171,不引人注意的,-2
7172,使骨折,-2
7173,酸的,-2
7174,吓呆的,-2
7175,去死啦,-2
7176,亏缺,-2
7177,胡来,-2
7178,烈酒,-2
7179,鄙弃,-2
7180,爱挑剔,-2
7181,蠢翻了,-2
7182,去你,-2
7183,怒潮,-2
7184,不长果实的,-2
7185,让你死,-2
7186,不留神的,-2
7187,未指明的,-2
7188,走散,-2
7189,复杂的事物,-2
7190,逃走,-2
7191,提心吊胆的,-2
7192,异常的,-2
7193,凄凉的,-2
7194,还想怎样,-2
7195,好不,-2
7196,反覆无常的,-2
7197,昏昏欲睡的,-2
7198,代罪羔羊,-2
7199,置辩,-2
7200,上瘾者,-2
7201,大话,-2
7202,钳制,-2
7203,俗丽的,-2
7204,不安定的,-2
7205,庇护,-2
7206,不明了,-2
7207,人为,-2
7208,敲打,-2
7209,渗透,-2
7210,刺客,-2
7211,他妈妈,-2
7212,辛苦地,-2
7213,逃跑,-2
7214,厚着脸皮做,-2
7215,死皮赖脸,-2
7216,不愉快,-2
7217,血腥,-2
7218,不可避免的,-2
7219,傻瓜,-2
7220,用沸水烫,-2
7221,潜行於,-2
7222,去死吧,-2
7223,亳不留情的,-2
7224,心慌,-2
7225,嘲弄的话,-2
7226,烧伤,-2
7227,狂怒,-2
7228,战斗的,-2
7229,仇敌,-2
7230,烂上万倍,-2
7231,偏激,-2
7232,使蒙羞,-2
7233,不服从,-2
7234,坏的,-2
7235,模棱两可的,-2
7236,嚣张,-2
7237,心急如焚,-2
7238,卑微的,-2
7239,僵硬的,-2
7240,费解的,-2
7241,茫然的,-2
7242,自负的,-2
7243,老奸巨猾,-2
7244,脂肪,-2
7245,无益的,-2
7246,利用人,-2
7247,紧拖,-2
7248,好战者,-2
7249,以喧闹声扰,-2
7250,低吼,-2
7251,张扬,-2
7252,恐怖行动,-2
7253,男盗女娼,-2
7254,过时,-2
7255,盲信的,-2
7256,那麽没用,-2
7257,不羁,-2
7258,作低沈声,-2
7259,不美,-2
7260,意义不明确的,-2
7261,使丧失,-2
7262,过早,-2
7263,胡搞,-2
7264,债务,-2
7265,低哦,-2
7266,不法的,-2
7267,低哼,-2
7268,闹鬼,-2
7269,啪嗒一声关上,-2
7270,丢脸的,-2
7271,触犯,-2
7272,大恐慌,-2
7273,不经济的,-2
7274,存心的,-2
7275,头皮发麻,-2
7276,乱说话,-2
7277,绝对,-2
7278,抓得之物,-2
7279,吓人,-2
7280,鼾声,-2
7281,迷信的,-2
7282,眩目,-2
7283,过敏,-2
7284,气的半死,-2
7285,狡猾的,-2
7286,擦痕,-2
7287,塞拎娘,-2
7288,擦痛,-2
7289,秘密的,-2
7290,食言而肥,-2
7291,未完全发展的,-2
7292,不实在,-2
7293,吵闹声,-2
7294,扼死,-2
7295,拆毁,-2
7296,辞职,-2
7297,快滚,-2
7298,畸形的,-2
7299,屁股,-2
7300,频繁,-2
7301,不经,-2
7302,毒打一顿,-2
7303,搀杂,-2
7304,对立面,-2
7305,不纯,-2
7306,胀大,-2
7307,开除,-2
7308,淡而无味,-2
7309,死寂,-2
7310,违抗命令的,-2
7311,奴性,-2
7312,竞争者,-2
7313,爱面子,-2
7314,短处,-2
7315,绑架,-2
7316,不合理,-2
7317,动乱,-2
7318,推却,-2
7319,不安的状态,-2
7320,不稳固的,-2
7321,缺点,-2
7322,求解,-2
7323,不健康,-2
7324,抓住,-2
7325,违反行为,-2
7326,入迷的人,-2
7327,不结果实的,-2
7328,行刺,-2
7329,横行霸道,-2
7330,抓伤,-2
7331,银根紧的,-2
7332,惹到你,-2
7333,斗拳,-2
7334,侮辱的,-2
7335,傻的,-2
7336,以为不可,-2
7337,眼花,-2
7338,胡扯,-2
7339,未知的东西,-2
7340,新手,-2
7341,竟然一直给我,-2
7342,扣住,-2
7343,整死,-2
7344,意外事件,-2
7345,论争的,-2
7346,饿馑,-2
7347,恣意的,-2
7348,滥捕,-2
7349,五味杂陈,-2
7350,永远都不要看到你,-2
7351,矮小,-2
7352,烂掉,-2
7353,惊呆的,-2
7354,精神分裂,-2
7355,破坏性的,-2
7356,无礼貌,-2
7357,不加思考的,-2
7358,踹开,-2
7359,突然查抄,-2
7360,加深,-2
7361,受害,-2
7362,不合情理之事,-2
7363,失去感觉,-2
7364,滥挖,-2
7365,高价,-2
7366,无家可归的,-2
7367,不祥,-2
7368,无助的状态,-2
7369,吼叫着表达,-2
7370,丑恶,-2
7371,野蛮的,-2
7372,无动於衷,-2
7373,乱窜,-2
7374,肏你,-2
7375,有什麽了不起,-2
7376,令人讨厌的,-2
7377,近视的,-2
7378,沉寂,-2
7379,逃走的人,-2
7380,阴沈沈,-2
7381,粉无聊,-2
7382,好事,-2
7383,饥荒,-2
7384,激烈进行,-2
7385,使疏远,-2
7386,低劣,-2
7387,不顾後果,-2
7388,迂回的,-2
7389,依赖他人者,-2
7390,极度渴望的,-2
7391,格外的,-2
7392,分割,-2
7393,无能力的,-2
7394,尚未,-2
7395,高不成低不就,-2
7396,不能容忍,-2
7397,贸然轻率的,-2
7398,狂放,-2
7399,仇恨,-2
7400,不公正,-2
7401,同性恋者,-2
7402,已过盛年,-2
7403,浅的,-2
7404,由不得,-2
7405,使纯,-2
7406,有矛盾情绪,-2
7407,潜伏者,-2
7408,招致毁灭的,-2
7409,上钩,-2
7410,危害物,-2
7411,滥打,-2
7412,烦乱,-2
7413,苦味,-2
7414,怀疑论,-2
7415,淌混水,-2
7416,衰退,-2
7417,闹法庭,-2
7418,走失的,-2
7419,怀疑宗教教条的,-2
7420,窒息,-2
7421,不精密的,-2
7422,水雷,-2
7423,声明放弃,-2
7424,带来痛苦,-2
7425,尚武的,-2
7426,多阴雨,-2
7427,分化,-2
7428,混蛋,-2
7429,烦人,-2
7430,不确,-2
7431,投弹於,-2
7432,使恼怒,-2
7433,生锈,-2
7434,用尖锐的声音说,-2
7435,鬼玩意,-2
7436,出卖身体,-2
7437,惨败,-2
7438,何尝,-2
7439,感到遗憾的,-2
7440,起风暴,-2
7441,打骂,-2
7442,挖空,-2
7443,烂戏,-2
7444,关我什麽事,-2
7445,难看的,-2
7446,不友好,-2
7447,不注意,-2
7448,忍心,-2
7449,你他妈,-2
7450,用欺骗致使,-2
7451,小题大作,-2
7452,蒙受耻辱,-2
7453,萧条的,-2
7454,唯恐不及,-2
7455,弄复杂,-2
7456,压迫,-2
7457,白费,-2
7458,吝啬鬼,-2
7459,冒昧,-2
7460,为耻,-2
7461,损失惨重的,-2
7462,乱砍,-2
7463,砍击,-2
7464,巧取,-2
7465,吓一跳,-2
7466,偷窃,-2
7467,没辄,-2
7468,狼心狗肺,-2
7469,独裁,-2
7470,诱捕野兽,-2
7471,好恨,-2
7472,总行了吧,-2
7473,老生常谈,-2
7474,批评家,-2
7475,疤痕,-2
7476,尖着声音讲,-2
7477,溅出,-2
7478,道德不好,-2
7479,臭狗,-2
7480,优柔寡断的,-2
7481,大惑,-2
7482,墙头草两边倒,-2
7483,困难,-2
7484,何必,-2
7485,胡思,-2
7486,刮掉,-2
7487,扁到你说不出话,-2
7488,小时了了,-2
7489,奈何,-2
7490,天下大乱,-2
7491,紧急,-2
7492,短少,-2
7493,过意,-2
7494,残杀,-2
7495,难耐,-2
7496,押往,-2
7497,东洋鬼子,-2
7498,污浊的,-2
7499,你他妈的,-2
7500,无靠,-2
7501,不符,-2
7502,跺脚,-2
7503,不要命,-2
7504,小便,-2
7505,王八蛋,-2
7506,弄髒,-2
7507,心灰意冷,-2
7508,闷闷,-2
7509,一下子爆发,-2
7510,自扫门前雪,-2
7511,不应该,-2
7512,使负重担,-2
7513,不端,-2
7514,胡作非为,-2
7515,寒冷的,-2
7516,亡命者,-2
7517,下等,-2
7518,退缩,-2
7519,难取悦的,-2
7520,危急,-2
7521,暴发出来,-2
7522,发疯似的,-2
7523,尖声喊叫,-2
7524,拉紧,-2
7525,残废的人,-2
7526,炸药,-2
7527,把关在栏内,-2
7528,嘈杂的谈笑声,-2
7529,不服从的,-2
7530,群魔乱舞,-2
7531,喷溅声,-2
7532,冻伤,-2
7533,愚笨,-2
7534,被绞死,-2
7535,挑拨是非,-2
7536,骨折,-2
7537,特权,-2
7538,狂暴,-2
7539,淫秽的,-2
7540,必死,-2
7541,怪力乱神,-2
7542,剧跳,-2
7543,垂涎,-2
7544,恶魔般,-2
7545,我靠,-2
7546,大败,-2
7547,否决,-2
7548,可疑,-2
7549,打颤,-2
7550,心机,-2
7551,摧毁,-2
7552,虚脱,-2
7553,你她妈,-2
7554,不寻常的,-2
7555,俘虏,-2
7556,麻木的,-2
7557,可憎的,-2
7558,小人,-2
7559,无慈悲心的,-2
7560,灭绝,-2
7561,久坐,-2
7562,困穷,-2
7563,太过自信的,-2
7564,急煞车声,-2
7565,气馁的,-2
7566,畸形物,-2
7567,砍倒,-2
7568,妒忌,-2
7569,一团糟,-2
7570,与断绝关系,-2
7571,心碎,-2
7572,责备,-2
7573,无慈悲心,-2
7574,使毁灭,-2
7575,陈腐的,-2
7576,野性的,-2
7577,最没有,-2
7578,娇养,-2
7579,使遭危险,-2
7580,矫揉造作,-2
7581,暧昧的,-2
7582,可惜的,-2
7583,吓呆,-2
7584,未成熟的,-2
7585,僵痛,-2
7586,不断,-2
7587,苟且偷安,-2
7588,看不见的,-2
7589,禁止使用,-2
7590,恶作剧的,-2
7591,有个屁用,-2
7592,尘世,-2
7593,宣布中止,-2
7594,爱管闲事,-2
7595,令人无法忍受,-2
7596,衰败,-2
7597,损伤,-2
7598,疾病,-2
7599,未触及,-2
7600,匕首,-2
7601,较坏,-2
7602,枪声,-2
7603,暴躁的,-2
7604,臭气,-2
7605,激进,-2
7606,满腹牢骚,-2
7607,芭乐问题,-2
7608,不注意的,-2
7609,老谋深算,-2
7610,搞乱,-2
7611,匆匆忙忙,-2
7612,崩溃,-2
7613,不两立,-2
7614,格斗,-2
7615,嗤之以鼻,-2
7616,权宜的,-2
7617,不洁净的,-2
7618,造成损失,-2
7619,逆行,-2
7620,偷摸,-2
7621,使心智衰弱,-2
7622,成为空,-2
7623,赛人,-2
7624,无力的,-2
7625,差劲,-2
7626,高压,-2
7627,自怨自艾,-2
7628,不知恩,-2
7629,小偷,-2
7630,未知,-2
7631,蜚语,-2
7632,终止,-2
7633,贱女人,-2
7634,炫耀,-2
7635,毒害,-2
7636,闲散,-2
7637,乱杀,-2
7638,表面粗糙,-2
7639,严酷,-2
7640,侵蚀,-2
7641,怒容的,-2
7642,有够蠢,-2
7643,悲苦,-2
7644,惨重,-2
7645,意外,-2
7646,心胸狭窄,-2
7647,胖的,-2
7648,火爆,-2
7649,不便之处,-2
7650,懒散,-2
7651,外行,-2
7652,疯狂,-2
7653,被扼死,-2
7654,愁眉苦脸,-2
7655,髒污,-2
7656,凝重,-2
7657,二百五,-2
7658,阴影,-2
7659,垃圾场,-2
7660,撞击,-2
7661,危急的,-2
7662,搞斗争,-2
7663,令人烦恼的,-2
7664,烧坏,-2
7665,心虚的,-2
7666,易碎,-2
7667,不讲道理的,-2
7668,短暂的,-2
7669,变态性欲者,-2
7670,不信实的,-2
7671,淡而无味的,-2
7672,喧哗,-2
7673,次要的,-2
7674,坏蛋,-2
7675,鬼子,-2
7676,敌意,-2
7677,流行病,-2
7678,砍下,-2
7679,不可抵抗的,-2
7680,寻仇,-2
7681,倒塌,-2
7682,严重破坏,-2
7683,无争论之馀地,-2
7684,怀敌意的,-2
7685,离群的动物,-2
7686,越气,-2
7687,没好气,-2
7688,落空,-2
7689,隐退处,-2
7690,否定的,-2
7691,离婚,-2
7692,作贼,-2
7693,不定的,-2
7694,背信弃义的人,-2
7695,高傲,-2
7696,横过,-2
7697,小卒,-2
7698,赶尽杀绝,-2
7699,无语,-2
7700,无子的,-2
7701,造成损害,-2
7702,使惊呆,-2
7703,死臭酸,-2
7704,好假,-2
7705,尚未准备好,-2
7706,相撞,-2
7707,妨碍,-2
7708,违法,-2
7709,乱撕,-2
7710,报怨,-2
7711,局限,-2
7712,悲剧的,-2
7713,当不了,-2
7714,劈开,-2
7715,勒索所得之款,-2
7716,强迫服务,-2
7717,黑店,-2
7718,诡密,-2
7719,敌手,-2
7720,带塞,-2
7721,诡计多端的,-2
7722,恐怖统治,-2
7723,步入歧途,-2
7724,蹂躏,-2
7725,发酒疯,-2
7726,愁容,-2
7727,腐败,-2
7728,粗糙,-2
7729,矮小的人,-2
7730,偷摸行走,-2
7731,不庄重的,-2
7732,骂一顿,-2
7733,不整齐,-2
7734,咆哮,-2
7735,焦急,-2
7736,哽咽,-2
7737,慨然,-2
7738,败坏道德之事,-2
7739,该罚下地狱,-2
7740,有啥了不起,-2
7741,不满足,-2
7742,击成,-2
7743,丧心病狂的,-2
7744,异议,-2
7745,远去,-2
7746,吓坏,-2
7747,错失,-2
7748,不确信,-2
7749,痼疾,-2
7750,薄情,-2
7751,感染,-2
7752,有恶意的,-2
7753,不合法,-2
7754,忍气吞声,-2
7755,不肯接受,-2
7756,僵直,-2
7757,吹嘘,-2
7758,吵的像什麽鬼一样,-2
7759,怪异的,-2
7760,有差别地对待,-2
7761,残酷,-2
7762,不可靠,-2
7763,喧嚷,-2
7764,成问题,-2
7765,冷酷地,-2
7766,乞丐,-2
7767,下毒手,-2
7768,喧嚣,-2
7769,虚荣,-2
7770,烦死了,-2
7771,不智,-2
7772,用话刺痛,-2
7773,丑丑的,-2
7774,凹下,-2
7775,以饵引诱,-2
7776,不能胜任的,-2
7777,告诫,-2
7778,完全丧失,-2
7779,阴冷的,-2
7780,顽固,-2
7781,忽略,-2
7782,费用浩大的,-2
7783,不能说明的,-2
7784,不正直的,-2
7785,不明,-2
7786,批评,-2
7787,不易,-2
7788,使人不愉快的,-2
7789,火灾,-2
7790,无趣,-2
7791,埋地雷,-2
7792,不悦耳的,-2
7793,减去,-2
7794,结疤,-2
7795,不懂,-2
7796,背信弃义,-2
7797,精神错乱,-2
7798,逃避,-2
7799,使极,-2
7800,狼藉,-2
7801,乱哄哄地跑,-2
7802,未受制止的,-2
7803,漠然,-2
7804,挖掘,-2
7805,真是够了,-2
7806,可叹的,-2
7807,休克,-2
7808,大雨,-2
7809,去去去,-2
7810,有够累,-2
7811,流泪,-2
7812,气坏,-2
7813,搜索,-2
7814,使头晕眼花,-2
7815,故意刁难,-2
7816,不知所措,-2
7817,乱扯,-2
7818,不相宜,-2
7819,绝不原谅你,-2
7820,惊慌,-2
7821,流氓,-2
7822,想不到的,-2
7823,不相容,-2
7824,计谋,-2
7825,约束物,-2
7826,喧嚣声,-2
7827,雷霹,-2
7828,冲动的,-2
7829,烧制,-2
7830,未开化的,-2
7831,强迫,-2
7832,愁眉,-2
7833,惊愕,-2
7834,霸占,-2
7835,担心,-2
7836,劫掠,-2
7837,愤世嫉俗,-2
7838,杀人者,-2
7839,羞辱,-2
7840,担忧,-2
7841,不对头,-2
7842,昏倒,-2
7843,色狼,-2
7844,无赖,-2
7845,不惧,-2
7846,怎麽混的,-2
7847,淹没,-2
7848,沈寂的,-2
7849,使皱缩,-2
7850,使不适,-2
7851,使变酸,-2
7852,自夸的,-2
7853,心甘情愿,-2
7854,反对者,-2
7855,容忍,-2
7856,使大伤元气,-2
7857,东骂西骂,-2
7858,无感情的,-2
7859,挨打,-2
7860,惊惶,-2
7861,缭乱,-2
7862,昏晕,-2
7863,惊惧,-2
7864,粪尿,-2
7865,气愤地说粗话,-2
7866,空洞的,-2
7867,未知数,-2
7868,同情的,-2
7869,离乡背井,-2
7870,驱使,-2
7871,敦促,-2
7872,偷懒,-2
7873,紧张的,-2
7874,较劲,-2
7875,吓出,-2
7876,拼命,-2
7877,惊恐,-2
7878,禁忌,-2
7879,棘手的,-2
7880,竞争,-2
7881,笑里藏刀,-2
7882,走私,-2
7883,耍色,-2
7884,喜欢吵架的,-2
7885,不管,-2
7886,相反地,-2
7887,泪如雨下,-2
7888,撵走,-2
7889,感到灼痛,-2
7890,甩掉,-2
7891,啪地一声放下,-2
7892,犯罪的,-2
7893,撕碎,-2
7894,疑忌,-2
7895,被玩弄,-2
7896,感到抱歉的,-2
7897,不肯定的,-2
7898,使悲伤,-2
7899,疯的,-2
7900,遭遇,-2
7901,唐突的,-2
7902,屈服,-2
7903,跩什麽鬼,-2
7904,不怀,-2
7905,免职,-2
7906,流浪,-2
7907,急促,-2
7908,感慨,-2
7909,昏暗,-2
7910,提心吊胆,-2
7911,耍心机,-2
7912,气死我了,-2
7913,气死了,-2
7914,欠佳,-2
7915,现世的,-2
7916,猪哥,-2
7917,蛀牙,-2
